frameID,trayPoints,brushPoint,TwizzersPoint
4346.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]",None,None
4347.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]",None,None
4348.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]",None,None
4349.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]",None,None
4350.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]",None,None
4351.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]",None,None
4352.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]",None,None
4353.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]",None,None
4354.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]",None,None
4355.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]",None,None
