frameID,trayPoints,brushPoint,TwizzersPoint
117.0,"[(259, 91), (366, 91), (259, 292), (366, 292)]",None,None
118.0,"[(259, 91), (366, 91), (259, 292), (366, 292)]",None,None
119.0,"[(259, 91), (366, 91), (259, 292), (366, 292)]",None,None
120.0,"[(259, 91), (366, 91), (259, 292), (366, 292)]",None,None
121.0,"[(259, 91), (366, 91), (259, 292), (366, 292)]",None,None
122.0,"[(259, 90), (366, 90), (259, 292), (366, 292)]",None,None
123.0,"[(259, 91), (366, 91), (259, 292), (366, 292)]",None,None
124.0,"[(259, 90), (366, 90), (259, 292), (366, 292)]",None,None
125.0,"[(259, 90), (366, 90), (259, 292), (366, 292)]","(296, 243)",None
126.0,"[(259, 90), (366, 90), (259, 292), (366, 292)]",None,None
127.0,"[(259, 90), (366, 90), (259, 292), (366, 292)]",None,None
128.0,"[(259, 90), (366, 90), (259, 292), (366, 292)]",None,None
129.0,"[(259, 90), (366, 90), (259, 292), (366, 292)]",None,None
130.0,"[(259, 90), (366, 90), (259, 292), (366, 292)]",None,None
131.0,"[(259, 90), (366, 90), (259, 292), (366, 292)]",None,None
132.0,"[(259, 90), (366, 90), (259, 292), (366, 292)]",None,None
133.0,"[(259, 90), (366, 90), (259, 292), (366, 292)]",None,None
134.0,"[(259, 90), (366, 90), (259, 292), (366, 292)]",None,None
135.0,"[(259, 90), (366, 90), (259, 292), (366, 292)]","(295, 244)",None
136.0,"[(259, 90), (366, 90), (259, 292), (366, 292)]","(296, 244)",None
137.0,"[(259, 90), (366, 90), (259, 292), (366, 292)]","(296, 244)",None
138.0,"[(259, 90), (366, 90), (259, 292), (366, 292)]","(295, 244)",None
139.0,"[(259, 90), (366, 90), (259, 292), (366, 292)]","(296, 245)",None
140.0,"[(259, 90), (366, 90), (259, 292), (366, 292)]",None,None
141.0,"[(259, 90), (366, 90), (259, 292), (366, 292)]",None,None
142.0,"[(259, 90), (366, 90), (259, 292), (366, 292)]",None,None
143.0,"[(259, 90), (366, 90), (259, 292), (366, 292)]",None,None
144.0,"[(259, 90), (366, 90), (259, 292), (366, 292)]",None,None
145.0,"[(259, 90), (366, 90), (259, 292), (366, 292)]",None,None
146.0,"[(259, 90), (366, 90), (259, 292), (366, 292)]",None,None
147.0,"[(259, 90), (366, 90), (259, 292), (366, 292)]",None,None
148.0,"[(259, 90), (366, 90), (259, 292), (366, 292)]",None,None
149.0,"[(259, 90), (366, 90), (259, 292), (366, 292)]",None,None
150.0,"[(259, 91), (366, 91), (259, 292), (366, 292)]",None,None
151.0,"[(259, 91), (366, 91), (259, 292), (366, 292)]",None,None
152.0,"[(259, 91), (366, 91), (259, 292), (366, 292)]",None,None
153.0,"[(259, 91), (366, 91), (259, 292), (366, 292)]",None,None
154.0,"[(259, 91), (366, 91), (259, 292), (366, 292)]",None,None
155.0,"[(259, 91), (366, 91), (259, 292), (366, 292)]",None,None
156.0,"[(259, 91), (366, 91), (259, 292), (366, 292)]",None,None
