frameID,trayPoints,brushPoint,TwizzersPoint
155.0,"[(262, 86), (366, 86), (262, 295), (366, 295)]",None,None
156.0,"[(262, 86), (366, 86), (262, 295), (366, 295)]",None,None
157.0,"[(262, 86), (366, 86), (262, 295), (366, 295)]",None,None
158.0,"[(262, 86), (366, 86), (262, 295), (366, 295)]",None,None
159.0,"[(262, 86), (366, 86), (262, 295), (366, 295)]",None,None
160.0,"[(261, 87), (366, 87), (261, 294), (366, 294)]",None,None
161.0,"[(261, 86), (366, 86), (261, 295), (366, 295)]",None,None
162.0,"[(261, 86), (366, 86), (261, 295), (366, 295)]",None,None
163.0,"[(261, 86), (366, 86), (261, 295), (366, 295)]",None,None
164.0,"[(261, 86), (366, 86), (261, 295), (366, 295)]",None,None
165.0,"[(261, 86), (366, 86), (261, 295), (366, 295)]",None,None
166.0,"[(261, 86), (366, 86), (261, 295), (366, 295)]",None,None
167.0,"[(261, 86), (366, 86), (261, 295), (366, 295)]",None,None
168.0,"[(261, 86), (366, 86), (261, 295), (366, 295)]",None,None
169.0,"[(260, 86), (366, 86), (260, 296), (366, 296)]",None,None
170.0,"[(260, 86), (366, 86), (260, 296), (366, 296)]",None,None
171.0,"[(260, 86), (366, 86), (260, 296), (366, 296)]",None,None
172.0,"[(260, 86), (366, 86), (260, 296), (366, 296)]",None,None
173.0,"[(260, 86), (366, 86), (260, 296), (366, 296)]",None,None
174.0,"[(261, 86), (366, 86), (261, 296), (366, 296)]",None,None
175.0,"[(261, 86), (366, 86), (261, 295), (366, 295)]",None,None
176.0,"[(261, 86), (366, 86), (261, 296), (366, 296)]",None,None
177.0,"[(261, 86), (366, 86), (261, 296), (366, 296)]",None,None
178.0,"[(261, 86), (366, 86), (261, 296), (366, 296)]",None,None
179.0,"[(261, 86), (366, 86), (261, 296), (366, 296)]",None,None
180.0,"[(262, 86), (366, 86), (262, 296), (366, 296)]",None,None
181.0,"[(262, 86), (366, 86), (262, 296), (366, 296)]",None,None
182.0,"[(262, 86), (366, 86), (262, 296), (366, 296)]",None,None
183.0,"[(262, 86), (366, 86), (262, 296), (366, 296)]",None,None
184.0,"[(262, 86), (366, 86), (262, 296), (366, 296)]",None,None
185.0,"[(261, 86), (366, 86), (261, 296), (366, 296)]","(316, 134)",None
186.0,"[(261, 86), (366, 86), (261, 295), (366, 295)]","(315, 130)",None
187.0,"[(261, 86), (366, 86), (261, 295), (366, 295)]","(315, 130)",None
188.0,"[(261, 86), (366, 86), (261, 295), (366, 295)]","(315, 131)",None
189.0,"[(260, 88), (366, 88), (260, 295), (366, 295)]","(312, 136)",None
190.0,"[(260, 88), (366, 88), (260, 295), (366, 295)]","(312, 136)",None
191.0,"[(260, 88), (366, 88), (260, 295), (366, 295)]","(310, 137)",None
192.0,"[(260, 88), (366, 88), (260, 295), (366, 295)]","(310, 137)",None
193.0,"[(260, 88), (366, 88), (260, 295), (366, 295)]","(310, 136)",None
194.0,"[(260, 88), (366, 88), (260, 295), (366, 295)]","(310, 136)",None
195.0,"[(260, 88), (366, 88), (260, 295), (366, 295)]","(310, 136)",None
196.0,"[(260, 88), (366, 88), (260, 295), (366, 295)]","(310, 136)",None
197.0,"[(260, 88), (366, 88), (260, 295), (366, 295)]","(310, 136)",None
198.0,"[(260, 89), (366, 89), (260, 295), (366, 295)]",None,None
199.0,"[(260, 89), (366, 89), (260, 295), (366, 295)]",None,None
200.0,"[(260, 89), (366, 89), (260, 295), (366, 295)]",None,None
201.0,"[(260, 89), (366, 89), (260, 295), (366, 295)]",None,None
202.0,"[(260, 89), (366, 89), (260, 295), (366, 295)]",None,None
203.0,"[(260, 89), (366, 89), (260, 295), (366, 295)]",None,None
204.0,"[(260, 89), (366, 89), (260, 294), (366, 294)]",None,None
205.0,"[(260, 89), (366, 89), (260, 294), (366, 294)]",None,None
206.0,"[(260, 89), (366, 89), (260, 294), (366, 294)]",None,None
207.0,"[(260, 89), (366, 89), (260, 294), (366, 294)]",None,None
208.0,"[(260, 89), (366, 89), (260, 294), (366, 294)]",None,None
209.0,"[(260, 89), (366, 89), (260, 294), (366, 294)]",None,None
210.0,"[(260, 89), (366, 89), (260, 294), (366, 294)]",None,None
211.0,"[(260, 89), (366, 89), (260, 294), (366, 294)]",None,None
212.0,"[(260, 89), (366, 89), (260, 294), (366, 294)]",None,None
213.0,"[(260, 89), (366, 89), (260, 294), (366, 294)]",None,None
214.0,"[(260, 89), (366, 89), (260, 294), (366, 294)]",None,None
215.0,"[(260, 90), (366, 90), (260, 294), (366, 294)]",None,None
216.0,"[(260, 90), (366, 90), (260, 294), (366, 294)]",None,None
217.0,"[(260, 90), (365, 90), (260, 294), (365, 294)]",None,None
218.0,"[(260, 90), (365, 90), (260, 294), (365, 294)]",None,None
219.0,"[(260, 90), (365, 90), (260, 294), (365, 294)]",None,None
220.0,"[(260, 90), (365, 90), (260, 294), (365, 294)]",None,None
221.0,"[(260, 91), (365, 91), (260, 294), (365, 294)]",None,None
222.0,"[(260, 91), (365, 91), (260, 294), (365, 294)]",None,None
223.0,"[(260, 91), (365, 91), (260, 294), (365, 294)]",None,None
224.0,"[(260, 91), (365, 91), (260, 294), (365, 294)]",None,None
225.0,"[(260, 91), (366, 91), (260, 294), (366, 294)]",None,None
226.0,"[(260, 91), (365, 91), (260, 294), (365, 294)]",None,None
227.0,"[(260, 91), (365, 91), (260, 294), (365, 294)]",None,None
228.0,"[(260, 91), (365, 91), (260, 294), (365, 294)]",None,None
229.0,"[(260, 91), (365, 91), (260, 295), (365, 295)]",None,None
230.0,"[(260, 91), (365, 91), (260, 295), (365, 295)]",None,None
231.0,"[(260, 91), (365, 91), (260, 295), (365, 295)]",None,None
232.0,"[(260, 91), (365, 91), (260, 294), (365, 294)]",None,None
233.0,"[(260, 91), (365, 91), (260, 294), (365, 294)]",None,None
234.0,"[(260, 90), (365, 90), (260, 294), (365, 294)]",None,None
235.0,"[(260, 91), (365, 91), (260, 294), (365, 294)]",None,None
236.0,"[(260, 91), (365, 91), (260, 294), (365, 294)]",None,None
237.0,"[(260, 91), (365, 91), (260, 294), (365, 294)]",None,None
238.0,"[(260, 91), (365, 91), (260, 294), (365, 294)]",None,None
239.0,"[(260, 90), (365, 90), (260, 294), (365, 294)]",None,None
240.0,"[(260, 91), (365, 91), (260, 294), (365, 294)]",None,None
241.0,"[(260, 91), (365, 91), (260, 295), (365, 295)]",None,None
242.0,"[(260, 91), (365, 91), (260, 295), (365, 295)]",None,None
243.0,"[(260, 91), (365, 91), (260, 295), (365, 295)]",None,None
244.0,"[(260, 92), (365, 92), (260, 295), (365, 295)]",None,None
245.0,"[(260, 92), (365, 92), (260, 295), (365, 295)]",None,None
246.0,"[(260, 92), (365, 92), (260, 295), (365, 295)]",None,None
247.0,"[(260, 92), (365, 92), (260, 295), (365, 295)]",None,None
248.0,"[(260, 91), (365, 91), (260, 295), (365, 295)]","(294, 211)",None
249.0,"[(260, 91), (365, 91), (260, 295), (365, 295)]","(294, 211)",None
250.0,"[(260, 92), (365, 92), (260, 295), (365, 295)]","(294, 211)",None
251.0,"[(259, 92), (365, 92), (259, 295), (365, 295)]","(294, 211)",None
252.0,"[(259, 91), (365, 91), (259, 295), (365, 295)]","(294, 211)",None
253.0,"[(260, 92), (365, 92), (260, 295), (365, 295)]","(294, 212)",None
254.0,"[(260, 92), (365, 92), (260, 295), (365, 295)]","(294, 212)",None
255.0,"[(260, 92), (365, 92), (260, 295), (365, 295)]",None,None
256.0,"[(260, 92), (365, 92), (260, 295), (365, 295)]",None,None
257.0,"[(260, 92), (365, 92), (260, 295), (365, 295)]",None,None
258.0,"[(259, 92), (365, 92), (259, 295), (365, 295)]",None,None
259.0,"[(259, 92), (365, 92), (259, 295), (365, 295)]",None,None
260.0,"[(259, 92), (365, 92), (259, 295), (365, 295)]",None,None
261.0,"[(260, 92), (365, 92), (260, 295), (365, 295)]",None,None
262.0,"[(260, 92), (365, 92), (260, 295), (365, 295)]",None,None
263.0,"[(259, 92), (365, 92), (259, 295), (365, 295)]",None,None
264.0,"[(259, 92), (365, 92), (259, 295), (365, 295)]",None,None
265.0,"[(260, 91), (365, 91), (260, 294), (365, 294)]",None,None
266.0,"[(260, 91), (365, 91), (260, 294), (365, 294)]",None,None
267.0,"[(260, 91), (365, 91), (260, 294), (365, 294)]",None,None
268.0,"[(260, 90), (365, 90), (260, 294), (365, 294)]",None,None
269.0,"[(260, 90), (365, 90), (260, 294), (365, 294)]",None,None
270.0,"[(260, 90), (365, 90), (260, 294), (365, 294)]",None,None
271.0,"[(259, 90), (365, 90), (259, 294), (365, 294)]",None,None
272.0,"[(259, 90), (365, 90), (259, 294), (365, 294)]",None,None
273.0,"[(259, 90), (365, 90), (259, 294), (365, 294)]",None,None
274.0,"[(259, 90), (365, 90), (259, 294), (365, 294)]",None,None
275.0,"[(259, 90), (365, 90), (259, 294), (365, 294)]",None,None
276.0,"[(259, 90), (365, 90), (259, 294), (365, 294)]",None,None
277.0,"[(260, 90), (365, 90), (260, 294), (365, 294)]",None,None
278.0,"[(260, 90), (365, 90), (260, 294), (365, 294)]",None,None
279.0,"[(259, 90), (365, 90), (259, 294), (365, 294)]",None,None
280.0,"[(260, 90), (365, 90), (260, 294), (365, 294)]",None,None
281.0,"[(259, 89), (366, 89), (259, 294), (366, 294)]",None,None
282.0,"[(260, 89), (366, 89), (260, 294), (366, 294)]",None,None
283.0,"[(260, 89), (365, 89), (260, 294), (365, 294)]",None,None
284.0,"[(260, 90), (365, 90), (260, 294), (365, 294)]",None,None
285.0,"[(260, 89), (365, 89), (260, 294), (365, 294)]",None,None
286.0,"[(260, 89), (365, 89), (260, 294), (365, 294)]",None,None
287.0,"[(260, 89), (365, 89), (260, 294), (365, 294)]",None,None
288.0,"[(260, 89), (365, 89), (260, 294), (365, 294)]",None,None
289.0,"[(260, 90), (365, 90), (260, 294), (365, 294)]",None,None
290.0,"[(260, 90), (365, 90), (260, 294), (365, 294)]",None,None
291.0,"[(260, 89), (365, 89), (260, 294), (365, 294)]",None,None
292.0,"[(260, 89), (365, 89), (260, 294), (365, 294)]",None,None
293.0,"[(260, 89), (365, 89), (260, 294), (365, 294)]",None,None
294.0,"[(260, 89), (365, 89), (260, 294), (365, 294)]",None,None
295.0,"[(260, 89), (365, 89), (260, 294), (365, 294)]",None,None
296.0,"[(260, 90), (365, 90), (260, 294), (365, 294)]",None,None
297.0,"[(260, 90), (365, 90), (260, 294), (365, 294)]",None,None
298.0,"[(260, 90), (365, 90), (260, 294), (365, 294)]",None,None
299.0,"[(260, 90), (365, 90), (260, 294), (365, 294)]",None,None
300.0,"[(260, 90), (365, 90), (260, 294), (365, 294)]",None,None
301.0,"[(260, 90), (365, 90), (260, 294), (365, 294)]",None,None
302.0,"[(260, 90), (366, 90), (260, 294), (366, 294)]","(315, 223)",None
303.0,"[(260, 90), (365, 90), (260, 293), (365, 293)]","(315, 224)",None
304.0,"[(260, 90), (365, 90), (260, 293), (365, 293)]","(314, 224)",None
305.0,"[(260, 90), (365, 90), (260, 293), (365, 293)]","(314, 224)",None
306.0,"[(260, 90), (365, 90), (260, 293), (365, 293)]","(314, 224)",None
307.0,"[(260, 90), (365, 90), (260, 293), (365, 293)]","(313, 225)",None
308.0,"[(260, 90), (365, 90), (260, 293), (365, 293)]","(313, 225)",None
309.0,"[(260, 90), (365, 90), (260, 293), (365, 293)]","(313, 226)",None
310.0,"[(260, 90), (365, 90), (260, 293), (365, 293)]","(312, 225)",None
311.0,"[(260, 90), (365, 90), (260, 293), (365, 293)]","(313, 225)",None
312.0,"[(260, 90), (365, 90), (260, 293), (365, 293)]",None,None
313.0,"[(260, 90), (366, 90), (260, 293), (366, 293)]",None,None
314.0,"[(260, 90), (366, 90), (260, 293), (366, 293)]","(315, 226)",None
315.0,"[(260, 90), (366, 90), (260, 293), (366, 293)]","(316, 227)",None
316.0,"[(260, 90), (366, 90), (260, 293), (366, 293)]","(315, 227)",None
317.0,"[(260, 90), (366, 90), (260, 293), (366, 293)]","(315, 227)",None
318.0,"[(260, 90), (366, 90), (260, 293), (366, 293)]","(314, 226)",None
319.0,"[(260, 89), (366, 89), (260, 293), (366, 293)]","(314, 226)",None
320.0,"[(260, 91), (366, 91), (260, 293), (366, 293)]","(313, 226)",None
321.0,"[(260, 91), (366, 91), (260, 293), (366, 293)]","(313, 226)",None
322.0,"[(260, 91), (366, 91), (260, 293), (366, 293)]","(313, 226)",None
323.0,"[(260, 91), (366, 91), (260, 293), (366, 293)]","(313, 225)",None
324.0,"[(259, 92), (366, 92), (259, 293), (366, 293)]","(311, 225)",None
325.0,"[(259, 91), (365, 91), (259, 294), (365, 294)]","(310, 224)",None
326.0,"[(259, 91), (365, 91), (259, 293), (365, 293)]","(309, 223)",None
327.0,"[(259, 91), (366, 91), (259, 294), (366, 294)]","(308, 223)",None
328.0,"[(259, 91), (366, 91), (259, 294), (366, 294)]",None,None
329.0,"[(259, 91), (365, 91), (259, 294), (365, 294)]",None,None
330.0,"[(259, 91), (366, 91), (259, 294), (366, 294)]",None,None
331.0,"[(259, 91), (365, 91), (259, 294), (365, 294)]",None,None
332.0,"[(259, 91), (366, 91), (259, 294), (366, 294)]",None,None
333.0,"[(259, 91), (365, 91), (259, 294), (365, 294)]",None,None
334.0,"[(259, 91), (365, 91), (259, 294), (365, 294)]",None,None
335.0,"[(259, 91), (365, 91), (259, 294), (365, 294)]",None,None
336.0,"[(259, 91), (365, 91), (259, 294), (365, 294)]",None,None
337.0,"[(259, 91), (366, 91), (259, 294), (366, 294)]",None,None
338.0,"[(259, 91), (365, 91), (259, 294), (365, 294)]",None,None
339.0,"[(259, 91), (365, 91), (259, 294), (365, 294)]",None,None
340.0,"[(259, 91), (365, 91), (259, 294), (365, 294)]",None,None
341.0,"[(259, 91), (365, 91), (259, 294), (365, 294)]",None,None
