frameID,trayPoints,brushPoint,TwizzersPoint
148.0,"[(159, 33), (266, 33), (159, 174), (266, 174)]",None,None
149.0,"[(159, 32), (266, 32), (159, 174), (266, 174)]",None,None
150.0,"[(159, 33), (266, 33), (159, 174), (266, 174)]",None,None
151.0,"[(159, 33), (266, 33), (159, 174), (266, 174)]",None,None
152.0,"[(159, 32), (266, 32), (159, 174), (266, 174)]",None,None
153.0,"[(159, 33), (266, 33), (159, 174), (266, 174)]",None,None
154.0,"[(159, 33), (266, 33), (159, 174), (266, 174)]",None,None
155.0,"[(159, 33), (266, 33), (159, 174), (266, 174)]",None,None
156.0,"[(159, 33), (266, 33), (159, 174), (266, 174)]",None,None
157.0,"[(159, 32), (266, 32), (159, 174), (266, 174)]",None,None
158.0,"[(159, 32), (266, 32), (159, 174), (266, 174)]",None,None
159.0,"[(159, 32), (266, 32), (159, 174), (266, 174)]",None,None
160.0,"[(159, 32), (266, 32), (159, 174), (266, 174)]",None,None
161.0,"[(159, 32), (266, 32), (159, 174), (266, 174)]",None,None
162.0,"[(159, 32), (266, 32), (159, 174), (266, 174)]",None,None
163.0,"[(159, 32), (266, 32), (159, 174), (266, 174)]",None,None
164.0,"[(159, 32), (266, 32), (159, 174), (266, 174)]",None,None
165.0,"[(159, 32), (266, 32), (159, 174), (266, 174)]",None,None
166.0,"[(159, 32), (266, 32), (159, 174), (266, 174)]",None,None
167.0,"[(159, 32), (266, 32), (159, 174), (266, 174)]",None,None
168.0,"[(159, 32), (266, 32), (159, 174), (266, 174)]",None,None
169.0,"[(161, 34), (272, 34), (161, 175), (272, 175)]",None,None
170.0,"[(161, 34), (272, 34), (161, 175), (272, 175)]",None,None
171.0,"[(161, 34), (272, 34), (161, 175), (272, 175)]",None,None
172.0,"[(161, 34), (272, 34), (161, 175), (272, 175)]",None,None
173.0,"[(160, 33), (265, 33), (160, 173), (265, 173)]",None,None
174.0,"[(160, 33), (265, 33), (160, 173), (265, 173)]",None,None
175.0,"[(160, 33), (265, 33), (160, 173), (265, 173)]",None,None
176.0,"[(160, 33), (265, 33), (160, 174), (265, 174)]",None,None
177.0,"[(160, 33), (265, 33), (160, 173), (265, 173)]",None,None
178.0,"[(160, 33), (265, 33), (160, 174), (265, 174)]",None,None
179.0,"[(160, 33), (265, 33), (160, 173), (265, 173)]",None,None
180.0,"[(160, 33), (265, 33), (160, 173), (265, 173)]",None,None
181.0,"[(161, 33), (266, 33), (161, 173), (266, 173)]",None,None
182.0,"[(161, 33), (266, 33), (161, 173), (266, 173)]",None,None
183.0,"[(160, 32), (266, 32), (160, 174), (266, 174)]",None,None
184.0,"[(160, 32), (266, 32), (160, 174), (266, 174)]",None,None
185.0,"[(160, 32), (266, 32), (160, 174), (266, 174)]",None,None
186.0,"[(159, 32), (266, 32), (159, 174), (266, 174)]",None,None
187.0,"[(159, 32), (266, 32), (159, 174), (266, 174)]",None,None
188.0,"[(159, 32), (266, 32), (159, 174), (266, 174)]",None,None
189.0,"[(159, 32), (266, 32), (159, 174), (266, 174)]",None,None
190.0,"[(159, 32), (266, 32), (159, 174), (266, 174)]",None,None
191.0,"[(161, 34), (272, 34), (161, 175), (272, 175)]",None,None
192.0,"[(160, 32), (266, 32), (160, 174), (266, 174)]",None,None
193.0,"[(159, 32), (266, 32), (159, 174), (266, 174)]",None,None
194.0,"[(161, 34), (272, 34), (161, 175), (272, 175)]",None,None
195.0,"[(159, 32), (266, 32), (159, 174), (266, 174)]",None,None
196.0,"[(159, 33), (266, 33), (159, 174), (266, 174)]",None,None
197.0,"[(159, 32), (266, 32), (159, 174), (266, 174)]",None,None
198.0,"[(159, 32), (266, 32), (159, 174), (266, 174)]",None,None
199.0,"[(159, 31), (266, 31), (159, 174), (266, 174)]",None,None
200.0,"[(159, 31), (266, 31), (159, 174), (266, 174)]",None,None
201.0,"[(159, 30), (266, 30), (159, 174), (266, 174)]",None,None
202.0,"[(159, 30), (266, 30), (159, 174), (266, 174)]",None,None
203.0,"[(159, 31), (266, 31), (159, 174), (266, 174)]",None,None
204.0,"[(159, 33), (266, 33), (159, 174), (266, 174)]",None,None
205.0,"[(159, 34), (266, 34), (159, 174), (266, 174)]","(268, 200)",None
206.0,"[(159, 33), (266, 33), (159, 174), (266, 174)]","(268, 200)",None
207.0,"[(159, 34), (266, 34), (159, 174), (266, 174)]","(268, 200)",None
208.0,"[(159, 35), (266, 35), (159, 174), (266, 174)]","(268, 200)",None
209.0,"[(159, 36), (266, 36), (159, 174), (266, 174)]",None,None
210.0,"[(159, 37), (266, 37), (159, 174), (266, 174)]",None,None
