frameID,trayPoints,brushPoint,TwizzersPoint
141.0,"[(334, 28), (393, 28), (334, 193), (393, 193)]",None,None
142.0,"[(333, 28), (394, 28), (333, 193), (394, 193)]",None,None
143.0,"[(333, 28), (394, 28), (333, 193), (394, 193)]",None,None
144.0,"[(333, 28), (394, 28), (333, 193), (394, 193)]",None,None
145.0,"[(334, 28), (393, 28), (334, 192), (393, 192)]",None,None
146.0,"[(333, 28), (394, 28), (333, 192), (394, 192)]",None,None
147.0,"[(333, 28), (394, 28), (333, 192), (394, 192)]",None,None
148.0,"[(333, 28), (394, 28), (333, 192), (394, 192)]",None,None
149.0,"[(333, 28), (394, 28), (333, 192), (394, 192)]",None,None
150.0,"[(333, 28), (395, 28), (333, 192), (395, 192)]",None,None
151.0,"[(333, 28), (395, 28), (333, 192), (395, 192)]",None,None
152.0,"[(333, 28), (395, 28), (333, 192), (395, 192)]",None,None
153.0,"[(333, 28), (395, 28), (333, 192), (395, 192)]",None,None
154.0,"[(333, 28), (395, 28), (333, 192), (395, 192)]",None,None
155.0,"[(333, 28), (395, 28), (333, 192), (395, 192)]",None,None
156.0,"[(333, 28), (395, 28), (333, 192), (395, 192)]",None,None
157.0,"[(333, 29), (394, 29), (333, 193), (394, 193)]",None,None
158.0,"[(333, 29), (395, 29), (333, 192), (395, 192)]",None,None
159.0,"[(333, 30), (395, 30), (333, 192), (395, 192)]",None,None
160.0,"[(333, 29), (394, 29), (333, 192), (394, 192)]",None,None
161.0,"[(333, 30), (394, 30), (333, 192), (394, 192)]",None,None
162.0,"[(333, 29), (394, 29), (333, 192), (394, 192)]",None,None
163.0,"[(334, 30), (394, 30), (334, 193), (394, 193)]",None,None
164.0,"[(334, 29), (394, 29), (334, 192), (394, 192)]",None,None
165.0,"[(334, 29), (394, 29), (334, 192), (394, 192)]",None,None
166.0,"[(335, 29), (394, 29), (335, 192), (394, 192)]",None,None
167.0,"[(336, 30), (394, 30), (336, 192), (394, 192)]",None,None
168.0,"[(336, 29), (394, 29), (336, 192), (394, 192)]",None,None
169.0,"[(340, 28), (394, 28), (340, 192), (394, 192)]",None,None
170.0,"[(339, 28), (394, 28), (339, 192), (394, 192)]",None,None
171.0,"[(340, 29), (394, 29), (340, 192), (394, 192)]",None,None
172.0,"[(340, 29), (394, 29), (340, 192), (394, 192)]",None,None
173.0,"[(340, 29), (394, 29), (340, 192), (394, 192)]",None,None
174.0,"[(341, 30), (394, 30), (341, 192), (394, 192)]",None,None
175.0,"[(342, 30), (394, 30), (342, 192), (394, 192)]",None,None
176.0,"[(342, 30), (394, 30), (342, 191), (394, 191)]",None,None
177.0,"[(341, 30), (394, 30), (341, 192), (394, 192)]",None,None
178.0,"[(342, 30), (394, 30), (342, 192), (394, 192)]",None,None
179.0,"[(341, 30), (394, 30), (341, 192), (394, 192)]",None,None
180.0,"[(341, 29), (394, 29), (341, 192), (394, 192)]",None,None
181.0,None,None,None
182.0,"[(338, 28), (394, 28), (338, 191), (394, 191)]",None,None
183.0,"[(337, 28), (394, 28), (337, 191), (394, 191)]",None,None
184.0,"[(338, 27), (394, 27), (338, 192), (394, 192)]",None,None
185.0,"[(337, 27), (394, 27), (337, 192), (394, 192)]",None,None
186.0,"[(337, 27), (394, 27), (337, 192), (394, 192)]",None,None
187.0,"[(337, 28), (394, 28), (337, 191), (394, 191)]",None,None
188.0,"[(337, 28), (394, 28), (337, 191), (394, 191)]",None,None
189.0,"[(337, 28), (394, 28), (337, 191), (394, 191)]",None,None
190.0,"[(337, 28), (394, 28), (337, 191), (394, 191)]",None,None
191.0,"[(336, 28), (394, 28), (336, 191), (394, 191)]",None,None
192.0,"[(336, 29), (394, 29), (336, 191), (394, 191)]",None,None
193.0,"[(336, 28), (394, 28), (336, 191), (394, 191)]",None,None
194.0,"[(336, 28), (394, 28), (336, 191), (394, 191)]",None,None
195.0,"[(335, 28), (394, 28), (335, 191), (394, 191)]",None,None
196.0,"[(335, 28), (394, 28), (335, 191), (394, 191)]",None,None
197.0,"[(335, 28), (394, 28), (335, 192), (394, 192)]",None,None
198.0,"[(335, 28), (394, 28), (335, 191), (394, 191)]",None,None
199.0,"[(334, 28), (394, 28), (334, 192), (394, 192)]",None,None
200.0,"[(334, 28), (394, 28), (334, 191), (394, 191)]",None,None
201.0,"[(334, 28), (394, 28), (334, 191), (394, 191)]",None,None
202.0,"[(334, 28), (394, 28), (334, 191), (394, 191)]",None,"(381, 177)"
203.0,"[(334, 28), (394, 28), (334, 191), (394, 191)]",None,"(381, 177)"
204.0,"[(334, 28), (394, 28), (334, 191), (394, 191)]",None,"(382, 178)"
205.0,"[(334, 28), (394, 28), (334, 192), (394, 192)]",None,None
206.0,"[(334, 28), (394, 28), (334, 192), (394, 192)]",None,None
207.0,"[(334, 28), (394, 28), (334, 192), (394, 192)]",None,None
208.0,"[(334, 28), (394, 28), (334, 192), (394, 192)]",None,None
209.0,"[(334, 28), (394, 28), (334, 192), (394, 192)]",None,None
210.0,"[(334, 28), (394, 28), (334, 192), (394, 192)]",None,None
211.0,"[(334, 28), (394, 28), (334, 192), (394, 192)]",None,None
212.0,"[(334, 28), (394, 28), (334, 192), (394, 192)]",None,None
213.0,"[(334, 28), (394, 28), (334, 192), (394, 192)]",None,None
214.0,"[(334, 28), (394, 28), (334, 192), (394, 192)]",None,None
215.0,"[(334, 28), (394, 28), (334, 192), (394, 192)]",None,None
216.0,"[(334, 28), (394, 28), (334, 192), (394, 192)]",None,None
217.0,"[(335, 28), (393, 28), (335, 192), (393, 192)]",None,None
218.0,"[(335, 29), (393, 29), (335, 192), (393, 192)]",None,None
219.0,"[(335, 29), (393, 29), (335, 192), (393, 192)]",None,None
220.0,"[(335, 29), (393, 29), (335, 192), (393, 192)]",None,None
221.0,"[(335, 29), (393, 29), (335, 192), (393, 192)]",None,None
222.0,"[(335, 29), (393, 29), (335, 192), (393, 192)]",None,None
223.0,"[(335, 29), (393, 29), (335, 192), (393, 192)]",None,None
224.0,"[(335, 29), (393, 29), (335, 192), (393, 192)]",None,None
225.0,"[(334, 29), (393, 29), (334, 192), (393, 192)]",None,None
226.0,"[(334, 29), (393, 29), (334, 192), (393, 192)]",None,None
227.0,"[(334, 29), (393, 29), (334, 192), (393, 192)]",None,None
228.0,"[(334, 29), (393, 29), (334, 192), (393, 192)]",None,None
229.0,"[(335, 29), (394, 29), (335, 193), (394, 193)]",None,None
230.0,"[(334, 29), (394, 29), (334, 192), (394, 192)]",None,None
231.0,"[(334, 28), (394, 28), (334, 192), (394, 192)]",None,None
232.0,"[(334, 28), (394, 28), (334, 192), (394, 192)]",None,None
233.0,"[(334, 29), (394, 29), (334, 192), (394, 192)]",None,None
234.0,"[(334, 29), (394, 29), (334, 192), (394, 192)]",None,None
235.0,"[(334, 29), (394, 29), (334, 192), (394, 192)]",None,None
236.0,"[(334, 29), (394, 29), (334, 192), (394, 192)]",None,None
237.0,"[(334, 29), (394, 29), (334, 192), (394, 192)]",None,None
238.0,"[(333, 29), (394, 29), (333, 192), (394, 192)]",None,None
239.0,"[(334, 29), (394, 29), (334, 192), (394, 192)]",None,None
240.0,"[(334, 29), (394, 29), (334, 192), (394, 192)]",None,None
241.0,"[(333, 29), (394, 29), (333, 192), (394, 192)]",None,None
242.0,"[(333, 29), (394, 29), (333, 192), (394, 192)]",None,None
243.0,"[(334, 29), (394, 29), (334, 192), (394, 192)]",None,None
244.0,"[(333, 29), (394, 29), (333, 192), (394, 192)]",None,None
245.0,"[(333, 29), (394, 29), (333, 192), (394, 192)]",None,None
246.0,"[(333, 29), (394, 29), (333, 192), (394, 192)]",None,None
247.0,"[(334, 29), (394, 29), (334, 192), (394, 192)]",None,None
248.0,"[(334, 29), (394, 29), (334, 192), (394, 192)]",None,None
249.0,"[(334, 29), (395, 29), (334, 192), (395, 192)]",None,None
250.0,"[(334, 29), (394, 29), (334, 192), (394, 192)]",None,None
251.0,"[(334, 29), (394, 29), (334, 192), (394, 192)]",None,None
252.0,"[(334, 29), (394, 29), (334, 192), (394, 192)]",None,None
253.0,"[(334, 29), (394, 29), (334, 192), (394, 192)]",None,None
254.0,"[(334, 29), (394, 29), (334, 192), (394, 192)]",None,None
255.0,"[(334, 29), (394, 29), (334, 192), (394, 192)]",None,None
256.0,"[(334, 29), (394, 29), (334, 192), (394, 192)]",None,None
257.0,"[(334, 29), (394, 29), (334, 192), (394, 192)]",None,None
258.0,"[(335, 29), (394, 29), (335, 192), (394, 192)]",None,None
259.0,"[(335, 29), (394, 29), (335, 192), (394, 192)]",None,None
260.0,"[(335, 29), (394, 29), (335, 192), (394, 192)]",None,None
261.0,"[(335, 29), (394, 29), (335, 192), (394, 192)]",None,None
262.0,"[(335, 29), (394, 29), (335, 192), (394, 192)]",None,None
263.0,"[(335, 29), (394, 29), (335, 192), (394, 192)]",None,None
264.0,"[(335, 29), (394, 29), (335, 192), (394, 192)]",None,None
265.0,"[(334, 29), (394, 29), (334, 192), (394, 192)]",None,None
266.0,"[(334, 29), (394, 29), (334, 192), (394, 192)]",None,None
267.0,"[(334, 29), (394, 29), (334, 192), (394, 192)]",None,None
268.0,"[(334, 29), (394, 29), (334, 192), (394, 192)]",None,None
